02ECB0038B|MATUTINO||119|0.092|0.353|0.42|0.134|0.118|0.311|0.227|0.345
02ECB0039A|MATUTINO||71|0.386|0.371|0.243|0|0.352|0.352|0.197|0.099
02ETC0002C|MATUTINO||330|0.024|0.207|0.619|0.149|0.052|0.243|0.249|0.456
02ETC0002C|MATUTINO|EJ PUEBLA|22|0.045|0.136|0.773|0.045|0|0.45|0.25|0.3
02ETC0002C|VESPERTINO|EJ PUEBLA|40|0.025|0.45|0.475|0.05|0.025|0.35|0.4|0.225
02ETC0007Y|VESPERTINO||91|0.122|0.544|0.311|0.022|0.077|0.33|0.286|0.308
02ETC0008X|MATUTINO||161|0.135|0.405|0.426|0.034|0.3|0.373|0.207|0.12
02ETC0008X|VESPERTINO||51|0.157|0.373|0.471|0|0.196|0.176|0.137|0.49
02ETC0008X|MATUTINO|CENTENARIO|78|0.104|0.455|0.39|0.052|0.303|0.316|0.276|0.105
02ETC0008X|MATUTINO|PORTALES|87|0.145|0.337|0.482|0.036|0.309|0.259|0.284|0.148
02ETC0010L|MATUTINO||26|0.077|0.462|0.385|0.077|0.269|0.538|0.115|0.077
02ETC0010L|MATUTINO|EJ HERMOSILL|43|0.256|0.488|0.233|0.023|0.512|0.372|0.116|0
02ETC0010L|MATUTINO|EJ OVIEDO M|34|0.206|0.588|0.206|0|0.176|0.529|0.235|0.059
02ETC0010L|MATUTINO|MICHOACAN|23|0.435|0.435|0.13|0|0.565|0.391|0.043|0
02ETC0010L|MATUTINO|V GUERRERO|1|1|0|0|0|0|1|0|0
02ETC0011K|MATUTINO||36|0.257|0.543|0.2|0|0.735|0.206|0.059|0
02ETC0011K|VESPERTINO|SN FELIPE A|27|0.222|0.37|0.37|0.037|0.37|0.222|0.296|0.111
02ETC0018D|MATUTINO||34|0.029|0.441|0.529|0|0.029|0.618|0.206|0.147
02ETC0018D|VESPERTINO||59|0.034|0.356|0.576|0.034|0.017|0.305|0.237|0.441
02ETC0018D|MATUTINO|BELLA VISTA|83|0.084|0.47|0.41|0.036|0.289|0.41|0.181|0.12
02ETC0022Q|MATUTINO||124|0.057|0.328|0.541|0.074|0.171|0.423|0.236|0.171
02ETC0022Q|VESPERTINO||79|0.103|0.449|0.436|0.013|0.278|0.38|0.278|0.063
